,depth,date,location_code,sample_id_x,elapsed_days,field_season,green_algae,cyanobacteria,brown/mixed_algae,cryptophytes,yellow_substances,total_chlorophyll,sample_id_y,location_name,ctd_conductivity_mscm,ctd_temp_c
125,"(2, 3]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,9.05181818181818,0.0,1.37,0.0,0.0,10.422727272727274,HOR1011L2,Lake Hoare,0.04018571428571428,0.05985714285714285
126,"(2, 3]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,2.0894117647058827,0.0029411764705882353,1.1611764705882353,0.63,0.007058823529411765,3.8805882352941174,HOR1112L1,Lake Hoare,0.15666249999999998,0.012875
127,"(2, 3]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,2.7636363636363637,0.0,0.3663636363636364,0.01636363636363636,0.0009090909090909091,3.144545454545455,HOR1112L2,Lake Hoare,0.06721,0.0581
128,"(2, 3]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,11.80875,0.0,0.020624999999999998,0.0,0.040625,11.83,MIE1213L1,Lake Miers,0.06795555555555556,0.108
129,"(2, 3]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,1.4485714285714286,0.0,0.0,0.0,0.0014285714285714286,1.4485714285714286,MIE1213L2,Lake Miers,0.02089,0.3089
130,"(2, 3]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.59,0.0,4.115714285714286,2.9171428571428573,0.12142857142857143,7.6257142857142854,FRX1314L1,Lake Fryxell,0.5128333333333334,-0.020444444444444446
131,"(2, 3]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,2.746153846153846,0.1453846153846154,0.7376923076923076,0.23692307692307693,0.15846153846153846,3.866923076923077,MIE1314L1,Lake Miers,0.07527777777777778,0.05322222222222222
132,"(2, 3]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,1.5652941176470587,0.017647058823529415,0.6505882352941177,0.5005882352941177,0.024705882352941178,2.737058823529412,JOY1314,Lake Joyce,0.11946666666666667,0.0025555555555555557
133,"(2, 3]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,4.679,0.0,0.515,0.015000000000000003,0.036,5.207,MIE1415L1,Lake Miers,0.08087,0.0374
134,"(2, 3]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,9.832727272727272,0.0,0.8072727272727274,0.0,0.0,10.639090909090909,FRX1415L2,Lake Fryxell,0.10265714285714286,-0.0008571428571428572
135,"(2, 3]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,0.11333333333333334,0.015555555555555557,0.07777777777777778,0.05111111111111111,0.006666666666666666,0.2577777777777778,HOR1415L2,Lake Hoare,0.06592500000000001,0.14275
136,"(2, 3]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,4.715,0.0,0.31,0.0,0.00375,5.02375,MIE1415L2,Lake Miers,0.0489,0.06588888888888889
137,"(2, 3]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,1.2036363636363636,0.015454545454545455,0.06181818181818182,0.01,0.030000000000000002,1.29,FRX1415L3,Lake Fryxell,0.0086,0.0032857142857142855
138,"(2, 3]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,8.088,0.0,0.906,0.086,0.005,9.081999999999999,MIE1516L1,Lake Miers,0.08814,0.033
139,"(2, 3]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,0.00923076923076923,0.0776923076923077,0.01076923076923077,0.01,0.013846153846153845,0.10846153846153846,HOR1516L2,Lake Hoare,0.00202,0.014500000000000002
140,"(2, 3]",2016-01-01,FRX,FRX2015L3,4050 days,2015-16,0.4876923076923077,0.02538461538461538,0.06923076923076923,0.050769230769230775,0.03538756153846154,0.6338461538461538,FRX1516L3,Lake Fryxell,0.0023499999999999997,0.0063750000000000005
141,"(2, 3]",2016-11-12,MIE,MIE1617L2,4366 days,2016-17,1.0775000000000001,0.006500000000000001,0.9445,0.21800000000000003,0.1035,2.2475,MIE1617L1,Lake Miers,0.08517777777777778,0.003888888888888889
142,"(2, 3]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.10333333333333333,0.03666666666666666,0.09533333333333334,0.016666666666666666,0.028666666666666667,0.25266666666666665,HOR1617L2,Lake Hoare,0.03,0.032625
143,"(2, 3]",2017-12-15,MIE,MIE1718L2,4764 days,2017-18,0.7371428571428572,0.062142857142857146,0.07428571428571429,0.1207142857142857,0.015,0.995,MIE1718L2,Lake Miers,0.011177777777777778,0.06311111111111112
144,"(2, 3]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,1.323076923076923,0.0,1.893076923076923,0.9215384615384615,0.11307692307692307,4.137692307692308,HOR1819L1,Lake Hoare,0.3525475,-0.0115375
145,"(2, 3]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,2.677368421052632,0.0010526315789473684,2.9542105263157894,0.23157894736842108,0.03631578947368421,5.862631578947369,HOR1819L2,Lake Hoare,0.11083000000000001,0.0008500000000000001
146,"(2, 3]",2018-12-29,MIE,MIE1819L2,5143 days,2018-19,0.7854545454545455,0.2518181818181818,0.17363636363636362,0.19727272727272727,0.2409090909090909,1.4081818181818182,MIE1819L2,Lake Miers,0.0034071428571428573,0.029714285714285714
147,"(2, 3]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,3.4689473684210523,0.13315789473684211,2.3889473684210527,1.0678947368421052,0.1257894736842105,7.057894736842105,HOR1920L1,Lake Hoare,0.32422000000000006,-0.0021999999999999997
148,"(2, 3]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.31100000000000005,0.091,0.123,0.11199999999999999,0.086,0.637,HOR1920L2,Lake Hoare,0.007514285714285715,0.037142857142857144
149,"(2, 3]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,1.7766666666666666,0.08388888888888889,0.68,0.036111111111111115,0.07444444444444444,2.5744444444444445,FRX2122L2,Lake Fryxell,0.11596999999999999,0.0726
150,"(2, 3]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,0.9622222222222222,0.09333333333333332,0.11,0.03666666666666667,0.04777777777777778,1.2022222222222223,HOR2122L2,Lake Hoare,0.015466666666666668,0.1645
151,"(2, 3]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,7.843636363636364,0.09272727272727273,0.7772727272727273,0.2109090909090909,0.08272727272727272,8.92909090909091,HOR2223L1,Lake Hoare,0.1581,0.0186
152,"(2, 3]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,3.41125,0.158125,0.4025,0.09125,0.145625,4.0649999999999995,HOR2223L2,Lake Hoare,0.053512500000000005,0.076625
153,"(3, 4]",2004-12-02,FRX,FRX0405L2,3 days,2004-05,0.35,0.0,1.2999999999999998,0.1,0.125,1.75,FRX0405L2,Lake Fryxell,0.7294499999999999,-0.0195
154,"(3, 4]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,4.16,0.0,1.9433333333333334,0.0,0.13,6.103333333333333,HOR0405L2,Lake Hoare,0.08395,0.09
155,"(3, 4]",2004-12-29,FRX,FRX0405L3,30 days,2004-05,0.09666666666666666,0.0,0.0,0.04666666666666667,0.04,0.13999999999999999,FRX0405L3,Lake Fryxell,0.008866666666666667,0.004333333333333334
156,"(3, 4]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,0.6100000000000001,0.0,0.08,0.0,0.03,0.69,HOR0405L3,Lake Hoare,0.03266666666666667,0.4466666666666667
157,"(3, 4]",2006-11-11,FRX,FRX0607L1,712 days,2006-07,0.2657142857142857,0.0,1.3542857142857143,0.6214285714285713,0.038571428571428576,2.2414285714285715,FRX0607L1,Lake Fryxell,0.4581,-0.004
158,"(3, 4]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,1.215,0.005416666666666667,0.48208333333333336,0.68,0.007083333333333334,2.3825,HOR0607L1,Lake Hoare,0.15773333333333334,0.16133333333333336
159,"(3, 4]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.26636363636363636,0.012727272727272728,0.11727272727272728,0.014545454545454545,0.017272727272727273,0.41,HOR0607L2,Lake Hoare,0.16065,0.3215
160,"(3, 4]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,1.918,0.0,0.49800000000000005,0.041999999999999996,0.0,2.4579999999999997,HOR0708L1,Lake Hoare,0.15096666666666667,0.49
161,"(3, 4]",2007-12-28,FRX,FRX070808L3,1124 days,2007-08,1.2214285714285715,0.0,0.048571428571428564,0.0,0.0071428571428571435,1.2685714285714285,FRX0708L3,Lake Fryxell,0.233,0.36600000000000005
162,"(3, 4]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,1.0745454545454545,0.0,0.45545454545454545,0.3390909090909091,0.0,1.869090909090909,HOR0708L3,Lake Hoare,0.0037999999999999996,0.845
163,"(3, 4]",2008-01-20,FRX,FRX070808L4,1147 days,2007-08,0.06,0.0,0.0075,0.185,0.01,0.2575,FRX0708L4,Lake Fryxell,0.02965,0.8525
164,"(3, 4]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,1.484,0.0,0.202,0.005,0.003,1.691,HOR0708L4,Lake Hoare,0.023433333333333334,0.8126666666666665
165,"(3, 4]",2008-03-15,FRX,FRX070808L8,1202 days,2007-08,1.9460000000000002,0.004,0.46799999999999997,0.626,0.0,3.044,FRX0708L8,Lake Fryxell,0.3258666666666667,1.1003333333333334
166,"(3, 4]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.715,0.03666666666666667,0.07833333333333332,0.8666666666666667,0.03333333333333333,1.6916666666666667,HOR0708L8,Lake Hoare,0.0663,0.9513333333333334
167,"(3, 4]",2008-11-13,FRX,FRX0809L1,1445 days,2008-09,0.33799999999999997,0.01,0.036,0.022,0.06999999999999999,0.404,FRX0809L1,Lake Fryxell,0.45795,0.3645
168,"(3, 4]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,1.5,0.7716666666666666,0.0016666666666666668,0.0,0.0,2.2733333333333334,HOR0809L1,Lake Hoare,0.1774,0.493
169,"(3, 4]",2008-12-14,FRX,FRX0809L2,1476 days,2008-09,1.2433333333333334,0.0,0.051666666666666666,0.0,0.03333333333333333,1.2966666666666666,FRX0809L2,Lake Fryxell,0.43905,0.508125
170,"(3, 4]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,1.98125,0.0,0.02375,0.0,0.0,2.005,HOR0809L2,Lake Hoare,0.18494444444444447,0.6552222222222223
171,"(3, 4]",2008-12-30,FRX,FRX0809L3,1492 days,2008-09,0.060000000000000005,0.030000000000000002,0.0044444444444444444,0.07777777777777778,0.01,0.1688888888888889,FRX0809L3,Lake Fryxell,0.3464111111111111,0.7075555555555556
172,"(3, 4]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.7233333333333333,0.03666666666666666,0.011111111111111112,0.08222222222222222,0.0011111111111111111,0.8544444444444443,HOR0809L3,Lake Hoare,0.15123,1.0436999999999999
173,"(3, 4]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,1.145,0.19666666666666666,0.33166666666666667,0.6316666666666667,0.005,2.3066666666666666,HOR0910L1,Lake Hoare,0.17191111111111113,0.4018888888888889
174,"(3, 4]",2009-12-30,FRX,FRX0910L3,1857 days,2009-10,0.5114285714285715,0.054285714285714284,0.002857142857142857,0.015714285714285715,0.027142857142857142,0.5814285714285715,FRX0910L3,Lake Fryxell,0.3599333333333334,1.0062222222222221
175,"(3, 4]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,5.0675,0.0,1.9349999999999998,0.1125,0.0,7.1175,HOR1011L1,Lake Hoare,0.22425555555555554,0.26499999999999996
176,"(3, 4]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,8.48,0.0,1.2213333333333334,0.0,0.004,9.7,HOR1011L2,Lake Hoare,0.222275,0.375
177,"(3, 4]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,2.2942857142857145,0.0,1.591904761904762,0.7223809523809523,0.005238095238095238,4.6085714285714285,HOR1112L1,Lake Hoare,0.18456666666666666,0.22122222222222224
178,"(3, 4]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,3.0633333333333335,0.0,0.5206666666666666,0.006,0.0,3.5893333333333337,HOR1112L2,Lake Hoare,0.19526666666666667,0.3041111111111111
179,"(3, 4]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,10.604375,0.0,0.0,0.0,0.0375,10.604375,MIE1213L1,Lake Miers,0.06874444444444444,1.4297777777777778
180,"(3, 4]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,1.7875,0.0,0.005,0.0,0.0,1.79375,MIE1213L2,Lake Miers,0.065875,1.702
181,"(3, 4]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.5650000000000001,0.0,4.5164285714285715,2.7164285714285716,0.06571428571428571,7.797857142857143,FRX1314L1,Lake Fryxell,0.51234,-0.0013999999999999985
182,"(3, 4]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,2.5415384615384613,0.11384615384615385,0.4507692307692308,0.33615384615384614,0.16846153846153847,3.44,MIE1314L1,Lake Miers,0.0742875,0.7637499999999999
183,"(3, 4]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,1.6157142857142859,0.002142857142857143,0.7000000000000001,0.4785714285714286,0.02642857142857143,2.795714285714286,JOY1314,Lake Joyce,0.11912222222222223,0.010222222222222223
184,"(3, 4]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,5.109285714285714,0.0,0.37,0.0,0.014285714285714287,5.477142857142857,MIE1415L1,Lake Miers,0.08092857142857143,1.1341428571428571
185,"(3, 4]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,10.440000000000001,0.0,0.8880000000000001,0.0,0.0,11.328999999999999,FRX1415L2,Lake Fryxell,0.26195555555555555,0.1071111111111111
186,"(3, 4]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,1.6059999999999999,0.008,0.189,0.025,0.018,1.829,HOR1415L2,Lake Hoare,0.17392857142857143,0.8949999999999999
187,"(3, 4]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,5.2681818181818185,0.0,0.21545454545454545,0.0,0.0,5.484545454545454,MIE1415L2,Lake Miers,0.08043333333333333,1.2452222222222222
188,"(3, 4]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,1.6291666666666667,0.0025,0.08583333333333333,0.0,0.015,1.7175,FRX1415L3,Lake Fryxell,0.1827777777777778,0.2571111111111111
189,"(3, 4]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,7.5200000000000005,0.0,0.8009999999999999,0.078,0.016,8.401,MIE1516L1,Lake Miers,0.08642999999999999,0.9644999999999999
190,"(3, 4]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,0.008461538461538461,0.05384615384615384,0.02,0.016153846153846154,0.016153846153846154,0.09846153846153846,HOR1516L2,Lake Hoare,0.15292,0.2664
191,"(3, 4]",2016-01-01,FRX,FRX2015L3,4050 days,2015-16,0.8053333333333333,0.018000000000000002,0.07600000000000001,0.02333333333333333,0.029333333333333333,0.9233333333333333,FRX1516L3,Lake Fryxell,0.10634999999999999,0.0926
192,"(3, 4]",2016-11-12,MIE,MIE1617L2,4366 days,2016-17,1.391111111111111,0.0,1.7077777777777776,0.28555555555555556,0.12000000000000001,3.3822222222222225,MIE1617L1,Lake Miers,0.08373,0.4102
193,"(3, 4]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.80375,0.018750000000000003,0.43,0.09875,0.028125,1.35,HOR1617L2,Lake Hoare,0.24586249999999998,0.21075
194,"(3, 4]",2017-12-15,MIE,MIE1718L2,4764 days,2017-18,1.070909090909091,0.031818181818181815,0.03909090909090909,0.1272727272727273,0.0018181818181818182,1.268181818181818,MIE1718L2,Lake Miers,0.06676,0.6374000000000001
195,"(3, 4]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,1.5614285714285714,0.0,1.8364285714285715,1.03,0.06714285714285714,4.426428571428572,HOR1819L1,Lake Hoare,0.352195,-0.0082625
196,"(3, 4]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,2.7094736842105265,0.0,2.943157894736842,0.27631578947368424,0.021052631578947368,5.927368421052631,HOR1819L2,Lake Hoare,0.23491714285714285,0.053200000000000004
197,"(3, 4]",2018-12-29,MIE,MIE1819L2,5143 days,2018-19,0.5481818181818181,0.3690909090909091,0.05909090909090909,0.17181818181818181,0.19545454545454544,1.1481818181818182,MIE1819L2,Lake Miers,0.04876571428571429,0.7452428571428572
198,"(3, 4]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,2.838125,0.11625,2.915,0.975,0.039375,6.84625,HOR1920L1,Lake Hoare,0.33354,0.0076
199,"(3, 4]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.33153846153846156,0.10846153846153846,0.20615384615384613,0.06615384615384615,0.07230769230769231,0.7107692307692308,HOR1920L2,Lake Hoare,0.03472857142857143,0.02885714285714286
200,"(3, 4]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,2.666842105263158,0.04789473684210526,0.2405263157894737,0.09263157894736843,0.08263157894736843,3.047894736842105,FRX2122L2,Lake Fryxell,0.28237999999999996,0.15309999999999999
201,"(3, 4]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,1.63,0.06875,0.22625,0.0275,0.03,1.9525,HOR2122L2,Lake Hoare,0.1392857142857143,0.44471428571428573
202,"(3, 4]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,9.026666666666666,0.03,0.5225,0.03916666666666667,0.0075,9.619166666666667,HOR2223L1,Lake Hoare,0.1755,0.3246
203,"(3, 4]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,4.42,0.1,0.6233333333333333,0.032,0.07066666666666667,5.175333333333333,HOR2223L2,Lake Hoare,0.1845625,0.413375
204,"(4, 5]",2004-12-02,FRX,FRX0405L2,3 days,2004-05,0.54,0.0,2.125,0.125,0.115,2.785,FRX0405L2,Lake Fryxell,0.9234,-0.004333333333333332
205,"(4, 5]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,1.5233333333333334,0.0,1.0866666666666667,0.0,0.049999999999999996,2.61,HOR0405L2,Lake Hoare,0.30310000000000004,0.31499999999999995
206,"(4, 5]",2004-12-29,FRX,FRX0405L3,30 days,2004-05,0.09666666666666668,0.0,0.04,0.013333333333333334,0.023333333333333334,0.15000000000000002,FRX0405L3,Lake Fryxell,0.08843333333333332,0.02466666666666667
207,"(4, 5]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,1.47,0.0,0.73,0.0,0.01,2.21,HOR0405L3,Lake Hoare,0.292525,0.5015000000000001
208,"(4, 5]",2006-11-11,FRX,FRX0607L1,712 days,2006-07,0.252,0.0,1.522,0.786,0.024,2.564,FRX0607L1,Lake Fryxell,0.6009500000000001,0.1015
209,"(4, 5]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,1.3279999999999998,0.0,0.48149999999999993,0.8019999999999999,0.0035000000000000005,2.6115,HOR0607L1,Lake Hoare,0.3449,0.34400000000000003
210,"(4, 5]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,1.1900000000000002,0.0,0.644,0.08266666666666667,0.0026666666666666666,1.9160000000000001,HOR0607L2,Lake Hoare,0.35395,0.418
211,"(4, 5]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.8866666666666667,0.0,0.5583333333333333,0.6166666666666667,0.0,2.061666666666667,HOR0708L1,Lake Hoare,0.32020000000000004,0.452
212,"(4, 5]",2007-12-28,FRX,FRX070808L3,1124 days,2007-08,1.73,0.0,0.19142857142857145,0.0,0.05714285714285715,1.92,FRX0708L3,Lake Fryxell,0.6849,1.1166666666666667
213,"(4, 5]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,1.1755555555555555,0.0,0.5966666666666667,0.5277777777777778,0.0011111111111111111,2.296666666666667,HOR0708L3,Lake Hoare,0.11703333333333332,0.9246666666666666
214,"(4, 5]",2008-01-20,FRX,FRX070808L4,1147 days,2007-08,0.698,0.0,0.22400000000000003,0.08600000000000001,0.04,1.01,FRX0708L4,Lake Fryxell,0.1357,1.525
215,"(4, 5]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,1.7886666666666666,0.0,0.4326666666666667,0.0006666666666666666,0.0,2.2213333333333334,HOR0708L4,Lake Hoare,0.13565,0.947
216,"(4, 5]",2008-03-15,FRX,FRX070808L8,1202 days,2007-08,2.028,0.0,0.664,0.8039999999999999,0.002,3.498,FRX0708L8,Lake Fryxell,0.6830666666666666,2.1069999999999998
217,"(4, 5]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.7200000000000001,0.03,0.30833333333333335,1.1283333333333334,0.02,2.185,HOR0708L8,Lake Hoare,0.2227,1.0936666666666666
218,"(4, 5]",2008-11-13,FRX,FRX0809L1,1445 days,2008-09,1.5879999999999999,0.0,0.11200000000000002,0.0,0.05,1.702,FRX0809L1,Lake Fryxell,0.6924,1.289
219,"(4, 5]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,1.1316666666666666,0.8649999999999999,0.034999999999999996,0.0,0.0,2.03,HOR0809L1,Lake Hoare,0.2911,0.618
220,"(4, 5]",2008-12-14,FRX,FRX0809L2,1476 days,2008-09,1.585,0.0,0.10833333333333334,0.0,0.045000000000000005,1.695,FRX0809L2,Lake Fryxell,0.729725,1.493875
221,"(4, 5]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,1.4275,0.0,0.11125,0.025,0.0,1.56375,HOR0809L2,Lake Hoare,0.30851666666666666,0.8271666666666667
222,"(4, 5]",2008-12-30,FRX,FRX0809L3,1492 days,2008-09,0.7991666666666667,0.0275,0.04,0.012500000000000002,0.025833333333333333,0.8791666666666668,FRX0809L3,Lake Fryxell,0.6221875,1.554625
223,"(4, 5]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,1.3828571428571428,0.0,0.21142857142857144,0.049999999999999996,0.0,1.6442857142857144,HOR0809L3,Lake Hoare,0.28538888888888886,0.8738888888888889
224,"(4, 5]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.9249999999999999,0.3016666666666667,0.41,0.4066666666666667,0.0,2.0433333333333334,HOR0910L1,Lake Hoare,0.26125,0.5303333333333333
225,"(4, 5]",2009-12-30,FRX,FRX0910L3,1857 days,2009-10,1.6,0.02,0.09444444444444446,0.003333333333333333,0.04777777777777778,1.7133333333333334,FRX0910L3,Lake Fryxell,0.5075222222222222,1.9044444444444446
226,"(4, 5]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,3.47125,0.0,1.2750000000000001,0.05125,0.0075,4.79875,HOR1011L1,Lake Hoare,0.28274285714285713,0.47714285714285715
227,"(4, 5]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,3.6392307692307693,0.0,0.6869230769230769,0.0,0.03692307692307692,4.326923076923077,HOR1011L2,Lake Hoare,0.28271111111111114,0.5253333333333333
228,"(4, 5]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,1.78,0.0,1.0085714285714285,0.7114285714285714,0.015714285714285715,3.4971428571428573,HOR1112L1,Lake Hoare,0.2595,0.4467142857142857
229,"(4, 5]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,2.5318181818181817,0.0,0.9490909090909092,0.00818181818181818,0.0,3.4872727272727273,HOR1112L2,Lake Hoare,0.26661,0.4758
230,"(4, 5]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,4.7139999999999995,0.0,0.11533333333333333,0.0,0.05333333333333334,4.8293333333333335,MIE1213L1,Lake Miers,0.07042,2.5625
231,"(4, 5]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,3.9753333333333334,0.0,0.17866666666666667,0.0,0.0,4.154,MIE1213L2,Lake Miers,0.07112857142857143,2.669285714285714
232,"(4, 5]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.6758333333333333,0.0,4.288333333333333,2.7083333333333335,0.08,7.673333333333333,FRX1314L1,Lake Fryxell,0.5147333333333334,0.5603333333333333
233,"(4, 5]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,2.61,0.09692307692307692,0.3030769230769231,0.3469230769230769,0.16923076923076924,3.3576923076923078,MIE1314L1,Lake Miers,0.0762,2.1215
234,"(4, 5]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,1.3960000000000001,0.0,0.8873333333333334,0.38999999999999996,0.01933333333333333,2.670666666666667,JOY1314,Lake Joyce,0.1179,0.036125000000000004
235,"(4, 5]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,5.326,0.0,0.605,0.0,0.023,5.929,MIE1415L1,Lake Miers,0.08315714285714285,2.463
236,"(4, 5]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,10.45,0.0,0.8322222222222222,0.0,0.0,11.284444444444444,FRX1415L2,Lake Fryxell,0.5226222222222222,0.9648888888888888
237,"(4, 5]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,3.079285714285714,0.0,0.20214285714285715,0.0,0.0,3.281428571428571,HOR1415L2,Lake Hoare,0.2295625,1.136125
238,"(4, 5]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,5.748235294117647,0.0,0.33,0.0,0.0023529411764705885,6.080588235294118,MIE1415L2,Lake Miers,0.08358,2.6820999999999997
239,"(4, 5]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,2.672857142857143,0.0,0.12285714285714287,0.0014285714285714286,0.017857142857142856,2.797857142857143,FRX1415L3,Lake Fryxell,0.505775,1.5106249999999999
240,"(4, 5]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,7.488181818181818,0.0,1.13,0.10545454545454547,0.006363636363636363,8.722727272727273,MIE1516L1,Lake Miers,0.08839,2.5347999999999997
241,"(4, 5]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,2.2114285714285713,0.0,0.7071428571428572,0.07642857142857143,0.02214285714285714,2.9935714285714288,HOR1516L2,Lake Hoare,0.24854444444444443,0.46299999999999997
